transaction_id,product_id
T01168,P0067
T01169,P0056
T01169,P0004
T01169,P0023
T01169,P0008
T01169,P0093
T01170,P0068
T01170,P0049
T01170,P0077
T01170,P0100
T01171,P0098
T01171,P0056
T01172,P0093
T01173,P0071
T01173,P0026
T01174,P0038
T01174,P0095
T01174,P0044
T01174,P0057
T01175,P0055
T01175,P0034
T01175,P0003
T01176,P0050
T01177,P0059
T01177,P0066
T01177,P0050
T01178,P0019
T01179,P0004
T01179,P0056
T01179,P0036
T01179,P0018
T01179,P0030
T01180,P0089
T01181,P0099
T01181,P0007
T01181,P0070
T01182,P0015
T01182,P0024
T01183,P0006
T01183,P0081
T01184,P0088
T01184,P0017
T01185,P0096
T01185,P0049
T01186,P0071
T01186,P0017
T01186,P0074
T01186,P0048
T01186,P0066
T01187,P0017
T01187,P0057
T01187,P0053
T01187,P0079
T01188,P0016
T01188,P0091
T01188,P0049
T01189,P0009
T01189,P0023
T01189,P0058
T01189,P0087
T01189,P0014
T01190,P0026
T01191,P0074
T01192,P0059
T01192,P0050
T01193,P0094
T01193,P0038
T01193,P0065
T01193,P0087
T01194,P0018
T01194,P0014
T01194,P0098
T01194,P0016
T01195,P0078
T01195,P0062
T01195,P0079
T01195,P0074
T01196,P0067
T01196,P0013
T01196,P0049
T01196,P0029
T01197,P0088
T01197,P0027
T01197,P0061
T01197,P0003
T01198,P0003
T01198,P0005
T01198,P0006
T01198,P0009
T01199,P0018
T01199,P0027
T01199,P0076
T01199,P0096
T01199,P0047
T01200,P0044
T01201,P0043
T01201,P0064
T01201,P0011
T01202,P0025
T01202,P0071
T01202,P0040
T01203,P0085
T01203,P0018
T01203,P0065
T01203,P0045
T01204,P0061
T01204,P0039
T01205,P0098
T01205,P0095
T01205,P0032
T01206,P0022
T01206,P0046
T01206,P0030
T01206,P0038
T01206,P0058
T01207,P0078
T01208,P0015
T01208,P0098
T01208,P0034
T01208,P0019
T01209,P0014
T01209,P0099
T01210,P0020
T01210,P0050
T01211,P0031
T01211,P0068
T01211,P0090
T01211,P0079
T01212,P0032
T01212,P0006
T01212,P0081
T01212,P0007
T01213,P0009
T01213,P0069
T01213,P0021
T01214,P0024
T01214,P0076
T01214,P0003
T01214,P0061
T01214,P0083
T01215,P0087
T01216,P0083
T01216,P0057
T01216,P0051
T01216,P0084
T01216,P0087
T01217,P0019
T01217,P0048
T01217,P0069
T01218,P0011
T01219,P0100
T01219,P0013
T01220,P0026
T01220,P0019
T01220,P0053
T01220,P0028
T01221,P0079
T01221,P0057
T01221,P0001
T01221,P0029
T01221,P0038
T01222,P0070
T01223,P0064
T01223,P0031
T01223,P0086
T01224,P0037
T01224,P0022
T01224,P0056
T01224,P0081
T01225,P0012
T01225,P0099
T01226,P0096
T01227,P0028
T01227,P0075
T01227,P0005
T01227,P0062
T01227,P0078
T01228,P0071
T01228,P0074
T01228,P0010
T01228,P0026
T01228,P0024
T01229,P0001
T01229,P0073
T01229,P0085
T01229,P0060
T01229,P0077
T01230,P0098
T01230,P0039
T01231,P0040
T01231,P0067
T01231,P0041
T01232,P0085
T01232,P0002
T01233,P0091
T01233,P0057
T01233,P0042
T01233,P0026
T01233,P0019
T01234,P0099
T01234,P0016
T01234,P0013
T01234,P0040
T01234,P0003
T01235,P0033
T01235,P0067
T01235,P0049
T01236,P0047
T01236,P0081
T01236,P0060
T01236,P0005
T01236,P0100
T01237,P0086
T01237,P0072
T01237,P0096
T01237,P0026
T01238,P0015
T01238,P0091
T01239,P0061
T01239,P0001
T01240,P0055
T01241,P0004
T01241,P0098
T01241,P0056
T01242,P0006
T01242,P0056
T01243,P0010
T01243,P0014
T01243,P0031
T01243,P0082
T01244,P0079
T01244,P0007
T01245,P0031
T01245,P0009
T01246,P0055
T01246,P0023
T01246,P0067
T01247,P0082
T01248,P0044
T01248,P0047
T01249,P0071
T01249,P0055
T01249,P0006
T01250,P0015
T01250,P0020
T01250,P0084
T01250,P0047
T01250,P0006
T01251,P0098
T01252,P0043
T01252,P0050
T01252,P0032
T01253,P0028
T01253,P0099
T01253,P0088
T01253,P0015
T01253,P0025
T01254,P0075
T01255,P0012
T01256,P0018
T01257,P0076
T01258,P0091
T01258,P0097
T01259,P0019
T01259,P0002
T01259,P0044
T01260,P0026
T01260,P0096
T01260,P0091
T01260,P0085
T01261,P0097
T01261,P0061
T01262,P0064
T01262,P0073
T01262,P0065
T01262,P0023
T01262,P0099
T01263,P0051
T01263,P0075
T01263,P0046
T01263,P0081
T01264,P0076
T01264,P0038
T01264,P0019
T01264,P0054
T01265,P0018
T01265,P0039
T01266,P0096
T01266,P0026
T01266,P0085
T01267,P0080
T01268,P0024
T01268,P0067
T01269,P0009
T01269,P0031
T01269,P0090
T01269,P0006
T01270,P0082
T01270,P0073
T01270,P0016
T01270,P0046
T01270,P0058
T01271,P0088
T01271,P0054
T01271,P0066
T01271,P0081
T01271,P0034
T01272,P0054
T01272,P0089
T01272,P0033
T01272,P0007
T01272,P0014
T01273,P0097
T01274,P0034
T01274,P0041
T01274,P0022
T01274,P0027
T01275,P0042
T01275,P0051
T01275,P0025
T01275,P0036
T01275,P0041
T01276,P0012
T01277,P0022
T01277,P0071
T01278,P0062
T01278,P0025
T01278,P0083
T01278,P0065
T01278,P0031
T01279,P0048
T01279,P0097
T01279,P0061
T01279,P0077
T01279,P0029
T01280,P0068
T01280,P0090
T01280,P0006
T01280,P0082
T01281,P0034
T01281,P0083
T01281,P0046
T01282,P0067
T01283,P0020
T01283,P0052
T01283,P0050
T01284,P0100
T01284,P0028
T01284,P0040
T01284,P0030
T01285,P0005
T01286,P0097
T01286,P0064
T01286,P0072
T01287,P0060
T01287,P0050
T01287,P0093
T01287,P0086
T01287,P0076
T01288,P0040
T01288,P0055
T01288,P0027
T01289,P0056
T01289,P0058
T01289,P0076
T01290,P0021
T01291,P0036
T01292,P0015
T01292,P0098
T01292,P0037
T01292,P0091
T01293,P0003
T01293,P0085
T01293,P0068
T01294,P0062
T01294,P0022
T01295,P0053
T01296,P0051
T01296,P0089
T01296,P0054
T01297,P0002
T01297,P0020
T01298,P0083
T01298,P0003
T01299,P0098
T01300,P0078
T01300,P0041
T01300,P0036
T01301,P0078
T01301,P0071
T01301,P0091
T01301,P0005
T01302,P0070
T01302,P0011
T01303,P0075
T01303,P0047
T01304,P0052
T01304,P0083
T01304,P0012
T01304,P0069
T01305,P0089
T01305,P0087
T01305,P0085
T01305,P0093
T01305,P0084
T01306,P0085
T01307,P0010
T01307,P0009
T01307,P0034
T01307,P0003
T01308,P0083
T01308,P0011
T01308,P0093
T01309,P0065
T01310,P0100
T01310,P0074
T01310,P0072
T01311,P0063
T01311,P0069
T01311,P0019
T01311,P0097
T01312,P0009
T01312,P0021
T01312,P0075
T01313,P0060
T01313,P0054
T01313,P0042
T01314,P0099
T01315,P0066
T01315,P0063
T01315,P0070
T01315,P0084
T01315,P0065
T01316,P0094
T01316,P0077
T01317,P0055
T01318,P0018
T01318,P0004
T01318,P0048
T01319,P0039
T01319,P0036
T01319,P0014
T01320,P0074
T01321,P0045
T01321,P0100
T01321,P0083
T01321,P0027
T01322,P0087
T01322,P0059
T01322,P0079
T01322,P0003
T01322,P0024
T01323,P0001
T01323,P0069
T01324,P0008
T01324,P0019
T01324,P0100
T01324,P0029
T01325,P0040
T01325,P0082
T01326,P0075
T01326,P0037
T01326,P0020
T01326,P0033
T01326,P0099
T01327,P0047
T01327,P0040
T01327,P0043
T01327,P0057
T01328,P0045
T01329,P0002
T01329,P0060
T01329,P0067
T01329,P0095
T01329,P0038
T01330,P0054
T01330,P0035
T01331,P0074
T01331,P0031
T01332,P0080
T01332,P0089
T01332,P0001
T01332,P0050
T01332,P0077
T01333,P0033
T01333,P0028
T01333,P0022
T01334,P0092
T01334,P0083
T01334,P0091
T01334,P0088
T01335,P0035
T01335,P0038
T01335,P0057
T01335,P0009
T01336,P0079
T01337,P0056
T01338,P0005
T01339,P0097
T01339,P0039
T01339,P0031
T01339,P0084
T01339,P0060
T01340,P0030
T01341,P0001
T01341,P0009
T01342,P0092
T01342,P0030
T01342,P0085
T01342,P0048
T01343,P0021
T01343,P0056
T01343,P0016
T01344,P0045
T01344,P0006
T01344,P0055
T01345,P0073
T01345,P0090
T01345,P0012
T01345,P0070
T01345,P0094
T01346,P0037
T01347,P0081
T01347,P0049
T01348,P0083
T01348,P0021
T01348,P0064
T01348,P0024
T01348,P0078
T01349,P0070
T01350,P0038
T01350,P0002
T01350,P0083
T01350,P0049
T01350,P0061
T01351,P0078
T01351,P0038
T01352,P0067
T01353,P0097
T01353,P0099
T01354,P0087
T01354,P0007
T01354,P0037
T01354,P0029
T01355,P0096
T01355,P0097
T01355,P0008
T01355,P0011
T01355,P0007
T01356,P0074
T01356,P0014
T01356,P0011
T01356,P0042
T01356,P0054
T01357,P0041
T01357,P0032
T01358,P0044
T01358,P0097
T01358,P0011
T01358,P0098
T01358,P0059
T01359,P0060
T01359,P0006
T01359,P0029
T01360,P0020
T01360,P0002
T01361,P0058
T01361,P0002
T01361,P0026
T01362,P0068
T01362,P0057
T01362,P0006
T01363,P0059
T01363,P0066
T01363,P0046
T01364,P0076
T01364,P0034
T01364,P0073
T01365,P0026
T01365,P0090
T01366,P0080
T01366,P0020
T01366,P0015
T01366,P0008
T01366,P0003
T01367,P0086
T01367,P0033
T01367,P0007
T01368,P0038
T01368,P0006
T01368,P0085
T01369,P0065
T01370,P0011
T01371,P0029
T01372,P0025
T01372,P0095
T01372,P0056
T01373,P0067
T01373,P0035
T01373,P0036
T01374,P0010
T01374,P0099
T01374,P0059
T01375,P0083
T01375,P0008
T01376,P0063
T01376,P0027
T01376,P0006
T01376,P0087
T01377,P0028
T01377,P0054
T01377,P0055
T01377,P0041
T01377,P0037
T01378,P0089
T01379,P0055
T01379,P0066
T01379,P0037
T01379,P0056
T01380,P0006
T01380,P0066
T01381,P0025
T01381,P0043
T01381,P0061
T01381,P0079
T01381,P0067
T01382,P0013
T01382,P0053
T01383,P0064
T01383,P0087
T01383,P0060
T01384,P0059
T01384,P0068
T01384,P0051
T01384,P0075
T01385,P0032
T01385,P0030
T01385,P0016
T01386,P0081
T01386,P0009
T01386,P0054
T01386,P0012
T01387,P0021
T01387,P0091
T01388,P0044
T01389,P0006
T01389,P0062
T01389,P0024
T01389,P0001
T01389,P0053
T01390,P0070
T01390,P0031
T01390,P0030
T01390,P0073
T01390,P0008
T01391,P0036
T01391,P0095
T01392,P0003
T01392,P0016
T01393,P0047
T01393,P0087
T01393,P0091
T01393,P0042
T01394,P0076
T01394,P0092
T01395,P0026
T01395,P0037
T01395,P0021
T01395,P0039
T01396,P0015
T01396,P0018
T01396,P0100
T01397,P0067
T01397,P0062
T01397,P0009
T01397,P0079
T01397,P0061
T01398,P0003
T01398,P0089
T01399,P0097
T01399,P0035
T01399,P0041
T01399,P0084
T01400,P0067
T01400,P0017
T01401,P0043
T01401,P0009
T01401,P0090
T01402,P0001
T01402,P0057
T01402,P0043
T01403,P0005
T01403,P0061
T01404,P0080
T01404,P0068
T01404,P0075
T01404,P0073
T01404,P0006
T01405,P0002
T01405,P0031
T01405,P0044
T01405,P0041
T01405,P0012
T01406,P0020
T01406,P0032
T01406,P0048
T01406,P0002
T01406,P0053
T01407,P0051
T01407,P0063
T01408,P0063
T01408,P0020
T01408,P0066
T01408,P0098
T01409,P0075
T01409,P0072
T01409,P0011
T01409,P0078
T01409,P0046
T01410,P0020
T01410,P0050
T01411,P0074
T01412,P0001
T01412,P0061
T01412,P0079
T01412,P0009
T01413,P0087
T01414,P0077
T01414,P0043
T01415,P0096
T01416,P0019
T01416,P0079
T01416,P0031
T01416,P0065
T01417,P0091
T01417,P0030
T01417,P0084
T01417,P0005
T01417,P0066
T01418,P0026
T01419,P0009
T01419,P0011
T01419,P0045
T01420,P0088
T01420,P0092
T01420,P0060
T01421,P0058
T01421,P0078
T01421,P0099
T01421,P0072
T01422,P0098
T01422,P0086
T01422,P0089
T01422,P0037
T01423,P0099
T01423,P0058
T01424,P0032
T01424,P0072
T01424,P0022
T01425,P0068
T01426,P0051
T01426,P0077
T01426,P0028
T01426,P0001
T01426,P0008
T01427,P0029
T01427,P0035
T01427,P0016
T01427,P0098
T01427,P0091
T01428,P0027
T01428,P0039
T01428,P0071
T01428,P0042
T01429,P0099
T01429,P0045
T01429,P0080
T01429,P0086
T01430,P0092
T01430,P0025
T01431,P0080
T01431,P0092
T01431,P0019
T01431,P0086
T01432,P0074
T01432,P0051
T01432,P0059
T01433,P0045
T01433,P0020
T01434,P0029
T01435,P0041
T01435,P0086
T01436,P0011
T01436,P0088
T01437,P0082
T01438,P0032
T01438,P0087
T01438,P0009
T01438,P0014
T01439,P0026
T01439,P0068
T01439,P0092
T01439,P0093
T01440,P0078
T01440,P0092
T01440,P0056
T01440,P0095
T01440,P0003
T01441,P0099
T01441,P0089
T01441,P0005
T01442,P0030
T01442,P0043
T01442,P0004
T01442,P0029
T01443,P0092
T01444,P0010
T01444,P0044
T01444,P0080
T01444,P0016
T01445,P0044
T01445,P0095
T01445,P0008
T01446,P0088
T01446,P0020
T01447,P0074
T01448,P0006
T01448,P0072
T01449,P0027
T01449,P0048
T01450,P0096
T01450,P0022
T01450,P0067
T01451,P0007
T01452,P0033
T01453,P0013
T01453,P0016
T01453,P0090
T01453,P0062
T01453,P0007
T01454,P0009
T01454,P0032
T01454,P0014
T01455,P0068
T01455,P0041
T01456,P0069
T01456,P0028
T01456,P0034
T01456,P0014
T01456,P0021
T01457,P0099
T01457,P0080
T01457,P0091
T01457,P0004
T01458,P0030
T01458,P0037
T01459,P0021
T01459,P0058
T01459,P0015
T01460,P0080
T01460,P0091
T01461,P0052
T01461,P0008
T01461,P0010
T01462,P0100
T01463,P0075
T01463,P0056
T01464,P0079
T01465,P0047
T01465,P0029
T01465,P0061
T01465,P0067
T01465,P0083
T01466,P0034
T01466,P0073
T01467,P0045
T01468,P0029
T01468,P0094
T01468,P0011
T01468,P0057
T01469,P0100
T01469,P0015
T01469,P0090
T01469,P0047
T01469,P0032
T01470,P0001
T01470,P0092
T01470,P0087
T01470,P0083
T01470,P0078
T01471,P0069
T01471,P0017
T01471,P0022
T01471,P0085
T01471,P0029
T01472,P0019
T01472,P0043
T01472,P0086
T01472,P0091
T01472,P0047
T01473,P0096
T01473,P0029
T01473,P0017
T01473,P0038
T01474,P0057
T01474,P0036
T01474,P0092
T01475,P0087
T01476,P0058
T01476,P0048
T01476,P0043
T01476,P0083
T01477,P0025
T01477,P0038
T01477,P0069
T01477,P0017
T01477,P0066
T01478,P0021
T01478,P0038
T01478,P0061
T01479,P0039
T01480,P0025
T01480,P0033
T01480,P0009
T01480,P0024
T01480,P0071
T01481,P0061
T01481,P0009
T01481,P0034
T01481,P0086
T01482,P0025
T01482,P0096
T01482,P0023
T01482,P0060
T01483,P0060
T01483,P0049
T01483,P0089
T01483,P0017
T01483,P0003
T01484,P0016
T01484,P0030
T01484,P0023
T01485,P0025
T01486,P0037
T01486,P0034
T01486,P0076
T01487,P0013
T01488,P0097
T01488,P0067
T01488,P0051
T01489,P0021
T01490,P0023
T01490,P0092
T01490,P0030
T01490,P0080
T01491,P0008
T01491,P0085
T01491,P0004
T01491,P0030
T01492,P0084
T01492,P0061
T01493,P0050
T01494,P0084
T01495,P0007
T01495,P0037
T01496,P0094
T01496,P0038
T01496,P0018
T01496,P0009
T01496,P0028
T01497,P0022
T01497,P0003
T01498,P0021
T01498,P0059
T01498,P0022
T01498,P0098
T01499,P0004
T01499,P0079
T01499,P0083
T01499,P0025
T01500,P0032
T01500,P0061
T01500,P0064
T01500,P0093
T01500,P0053
T01501,P0100
T01501,P0068
T01502,P0085
T01502,P0095
T01503,P0084
T01503,P0058
T01503,P0034
T01503,P0090
T01503,P0066
T01504,P0033
T01504,P0062
T01504,P0016
T01505,P0002
T01505,P0054
T01505,P0088
T01506,P0043
T01506,P0073
T01507,P0082
T01507,P0053
T01508,P0096
T01508,P0052
T01509,P0099
T01509,P0095
T01510,P0054
T01510,P0090
T01510,P0004
T01511,P0035
T01511,P0075
T01512,P0044
T01512,P0052
T01513,P0030
T01513,P0094
T01513,P0010
T01513,P0016
T01514,P0040
T01515,P0006
T01516,P0094
T01516,P0077
T01517,P0064
T01517,P0027
T01517,P0043
T01517,P0091
T01517,P0097
T01518,P0016
T01519,P0056
T01519,P0086
T01519,P0045
T01519,P0066
T01519,P0041
T01520,P0055
T01521,P0070
T01521,P0074
T01521,P0007
T01521,P0010
T01522,P0098
T01522,P0044
T01523,P0035
T01523,P0055
T01523,P0051
T01523,P0037
T01523,P0057
T01524,P0087
T01524,P0020
T01524,P0019
T01524,P0066
T01524,P0061
T01525,P0056
T01525,P0051
T01526,P0086
T01526,P0031
T01526,P0030
T01526,P0065
T01526,P0044
T01527,P0052
T01528,P0038
T01528,P0035
T01528,P0007
T01528,P0041
T01528,P0022
T01529,P0098
T01529,P0030
T01529,P0022
T01529,P0056
T01529,P0078
T01530,P0001
T01530,P0056
T01530,P0050
T01530,P0010
T01530,P0044
T01531,P0091
T01532,P0081
T01532,P0060
T01532,P0040
T01532,P0065
T01533,P0027
T01533,P0062
T01534,P0084
T01534,P0032
T01534,P0041
T01535,P0080
T01536,P0012
T01536,P0020
T01537,P0077
T01537,P0009
T01538,P0076
T01538,P0034
T01538,P0081
T01538,P0037
T01539,P0019
T01539,P0097
T01539,P0056
T01540,P0092
T01540,P0009
T01540,P0008
T01541,P0079
T01541,P0046
T01541,P0005
T01541,P0087
T01542,P0012
T01542,P0051
T01543,P0012
T01544,P0072
T01545,P0047
T01545,P0040
T01546,P0010
T01546,P0084
T01547,P0075
T01547,P0024
T01547,P0067
T01547,P0034
T01548,P0059
T01548,P0037
T01548,P0058
T01548,P0030
T01549,P0074
T01549,P0080
T01549,P0082
T01549,P0056
T01550,P0031
T01550,P0068
T01550,P0001
T01550,P0074
T01551,P0019
T01551,P0002
T01551,P0067
T01551,P0089
T01551,P0045
T01552,P0081
T01553,P0031
T01554,P0022
T01555,P0051
T01555,P0031
T01555,P0012
T01555,P0090
T01555,P0049
T01556,P0099
T01556,P0063
T01556,P0076
T01557,P0006
T01557,P0067
T01557,P0053
T01557,P0065
T01558,P0060
T01558,P0070
T01558,P0095
T01559,P0097
T01559,P0073
T01560,P0096
T01560,P0073
T01561,P0062
T01561,P0023
T01561,P0054
T01562,P0075
T01562,P0058
T01563,P0034
T01564,P0016
T01564,P0011
T01564,P0059
T01564,P0093
T01564,P0024
T01565,P0089
T01565,P0071
T01565,P0065
T01566,P0034
T01566,P0059
T01567,P0072
T01567,P0044
T01567,P0075
T01568,P0078
T01569,P0041
T01569,P0024
T01570,P0082
T01571,P0034
T01571,P0071
T01572,P0093
T01572,P0037
T01572,P0084
T01572,P0051
T01573,P0083
T01574,P0012
T01574,P0044
T01574,P0078
T01574,P0029
T01574,P0056
T01575,P0075
T01575,P0004
T01575,P0024
T01576,P0022
T01576,P0033
T01576,P0069
T01576,P0082
T01577,P0094
T01577,P0100
T01578,P0085
T01578,P0096
T01578,P0068
T01579,P0053
T01579,P0031
T01579,P0016
T01580,P0062
T01580,P0020
T01580,P0060
T01580,P0029
T01580,P0089
T01581,P0044
T01581,P0057
T01581,P0065
T01581,P0074
T01581,P0035
T01582,P0070
T01582,P0094
T01582,P0090
T01582,P0007
T01583,P0078
T01583,P0028
T01584,P0004
T01584,P0076
T01585,P0058
T01585,P0039
T01585,P0009
T01585,P0068
T01585,P0096
T01586,P0096
T01586,P0068
T01587,P0061
T01588,P0073
T01588,P0004
T01589,P0066
T01589,P0097
T01589,P0017
T01589,P0009
T01590,P0048
T01590,P0017
T01590,P0056
T01591,P0061
T01591,P0007
T01592,P0059
T01592,P0019
T01592,P0062
T01592,P0085
T01593,P0046
T01593,P0035
T01593,P0001
T01594,P0030
T01594,P0090
T01594,P0085
T01594,P0099
T01595,P0024
T01595,P0091
T01595,P0033
T01596,P0068
T01596,P0053
T01596,P0071
T01597,P0076
T01597,P0037
T01597,P0078
T01598,P0082
T01598,P0001
T01599,P0098
T01600,P0003
T01600,P0054
T01600,P0050
T01600,P0077
T01601,P0022
T01601,P0060
T01602,P0083
T01602,P0032
T01603,P0002
T01604,P0054
T01604,P0007
T01604,P0003
T01604,P0068
T01605,P0054
T01606,P0046
T01606,P0067
T01606,P0082
T01606,P0007
T01607,P0092
T01607,P0079
T01607,P0041
T01607,P0032
T01607,P0044
T01608,P0096
T01608,P0080
T01608,P0059
T01608,P0024
T01608,P0054
T01609,P0018
T01609,P0080
T01610,P0013
T01610,P0090
T01610,P0021
T01611,P0057
T01611,P0045
T01611,P0053
T01611,P0050
T01612,P0071
T01612,P0099
T01612,P0056
T01613,P0081
T01613,P0011
T01613,P0077
T01613,P0035
T01613,P0100
T01614,P0049
T01615,P0068
T01615,P0017
T01616,P0008
T01617,P0042
T01617,P0028
T01617,P0089
T01617,P0040
T01618,P0036
T01618,P0017
T01618,P0038
T01618,P0093
T01618,P0086
T01619,P0060
T01619,P0016
T01619,P0010
T01619,P0094
T01619,P0002
T01620,P0073
T01620,P0092
T01620,P0054
T01620,P0044
T01621,P0040
T01621,P0023
T01621,P0034
T01621,P0070
T01621,P0061
T01622,P0019
T01622,P0027
T01622,P0016
T01622,P0034
T01622,P0046
T01623,P0080
T01624,P0072
T01625,P0038
T01625,P0034
T01625,P0008
T01625,P0042
T01625,P0056
T01626,P0098
T01626,P0015
T01626,P0036
T01626,P0050
T01627,P0090
T01628,P0063
T01629,P0039
T01629,P0092
T01629,P0024
T01629,P0080
T01630,P0074
T01630,P0083
T01631,P0015
T01631,P0069
T01632,P0088
T01632,P0015
T01632,P0040
T01633,P0090
T01633,P0091
T01633,P0092
T01634,P0023
T01635,P0073
T01636,P0036
T01636,P0034
T01636,P0003
T01636,P0095
T01636,P0057
T01637,P0075
T01637,P0087
T01637,P0082
T01638,P0081
T01639,P0049
T01639,P0060
T01639,P0045
T01640,P0042
T01641,P0093
T01641,P0068
T01641,P0020
T01641,P0070
T01641,P0049
T01642,P0084
T01642,P0010
T01642,P0005
T01642,P0092
T01643,P0093
T01643,P0100
T01644,P0064
T01644,P0066
T01644,P0041
T01644,P0088
T01645,P0021
T01645,P0041
T01645,P0100
T01646,P0057
T01646,P0031
T01646,P0017
T01646,P0082
T01646,P0093
T01647,P0015
T01647,P0002
T01647,P0074
T01647,P0016
T01647,P0072
T01648,P0044
T01649,P0013
T01649,P0075
T01649,P0088
T01649,P0002
T01649,P0052
T01650,P0081
T01651,P0065
T01651,P0022
T01651,P0027
T01651,P0028
T01652,P0072
T01652,P0084
T01652,P0079
T01652,P0086
T01653,P0015
T01654,P0001
T01654,P0007
T01654,P0045
T01654,P0053
T01654,P0029
T01655,P0023
T01656,P0048
T01657,P0087
T01657,P0037
T01657,P0086
T01658,P0099
T01658,P0061
T01659,P0059
T01659,P0070
T01659,P0006
T01660,P0055
T01660,P0054
T01660,P0056
T01660,P0099
T01661,P0012
T01661,P0053
T01661,P0043
T01661,P0051
T01661,P0046
T01662,P0019
T01662,P0062
T01663,P0065
T01663,P0012
T01663,P0015
T01663,P0017
T01663,P0013
T01664,P0100
T01664,P0070
T01664,P0048
T01664,P0044
T01664,P0031
T01665,P0097
T01666,P0038
T01666,P0017
T01666,P0027
T01667,P0052
T01667,P0037
T01667,P0064
T01667,P0048
T01668,P0017
T01668,P0034
T01669,P0004
T01669,P0045
T01669,P0053
T01669,P0064
T01669,P0048
T01670,P0029
T01670,P0060
T01670,P0072
T01671,P0004
T01671,P0026
T01671,P0044
T01671,P0045
T01671,P0005
T01672,P0075
T01673,P0036
T01673,P0048
T01674,P0041
T01675,P0100
T01675,P0020
T01675,P0028
T01675,P0024
T01675,P0068
T01676,P0070
T01677,P0041
T01677,P0005
T01677,P0059
T01677,P0057
T01678,P0058
T01678,P0096
T01678,P0027
T01678,P0079
T01679,P0036
T01679,P0051
T01679,P0058
T01679,P0037
T01679,P0041
T01680,P0096
T01680,P0097
T01680,P0007
T01680,P0093
T01681,P0020
T01681,P0063
T01681,P0087
T01681,P0074
T01681,P0019
T01682,P0098
T01682,P0035
T01683,P0072
T01683,P0008
T01683,P0060
T01683,P0076
T01683,P0062
T01684,P0052
T01685,P0070
T01685,P0024
T01685,P0005
T01686,P0092
T01686,P0009
T01687,P0057
T01687,P0093
T01687,P0100
T01688,P0093
T01689,P0046
T01689,P0044
T01690,P0040
T01690,P0082
T01691,P0082
T01691,P0093
T01691,P0063
T01691,P0015
T01692,P0041
T01693,P0071
T01693,P0008
T01693,P0091
T01694,P0072
T01694,P0011
T01694,P0074
T01694,P0060
T01694,P0010
T01695,P0059
T01696,P0024
T01696,P0043
T01696,P0069
T01696,P0021
T01697,P0059
T01697,P0075
T01698,P0081
T01698,P0016
T01699,P0069
T01699,P0027
T01699,P0048
T01699,P0028
T01699,P0003
T01700,P0089
T01700,P0028
T01700,P0065
T01700,P0085
T01700,P0066
T01701,P0029
T01701,P0047
T01701,P0068
T01701,P0083
T01702,P0100
T01702,P0064
T01702,P0027
T01703,P0009
T01703,P0059
T01703,P0096
T01703,P0060
T01704,P0085
T01704,P0022
T01704,P0058
T01704,P0074
T01705,P0087
T01705,P0100
T01705,P0009
T01705,P0034
T01706,P0075
T01706,P0059
T01707,P0087
T01707,P0032
T01708,P0038
T01708,P0068
T01709,P0068
T01709,P0055
T01709,P0014
T01710,P0056
T01710,P0094
T01710,P0007
T01710,P0092
T01711,P0034
T01711,P0004
T01711,P0024
T01712,P0072
T01712,P0076
T01712,P0014
T01712,P0080
T01713,P0019
T01713,P0095
T01713,P0049
T01714,P0038
T01714,P0014
T01714,P0065
T01714,P0051
T01714,P0039
T01715,P0076
T01715,P0094
T01715,P0014
T01715,P0088
T01715,P0005
T01716,P0057
T01716,P0028
T01716,P0091
T01716,P0085
T01716,P0068
T01717,P0036
T01717,P0083
T01717,P0029
T01717,P0076
T01718,P0067
T01718,P0042
T01719,P0031
T01719,P0020
T01720,P0002
T01720,P0071
T01720,P0051
T01721,P0094
T01721,P0066
T01722,P0073
T01722,P0022
T01722,P0016
T01722,P0048
T01723,P0004
T01723,P0019
T01723,P0032
T01724,P0098
T01724,P0032
T01725,P0045
T01725,P0079
T01725,P0061
T01726,P0091
T01726,P0069
T01726,P0061
T01726,P0080
T01727,P0005
T01727,P0057
T01727,P0054
T01728,P0093
T01728,P0022
T01729,P0026
T01729,P0039
T01729,P0052
T01729,P0010
T01729,P0100
T01730,P0029
T01730,P0059
T01731,P0061
T01731,P0026
T01731,P0080
T01731,P0035
T01732,P0100
T01732,P0013
T01732,P0086
T01732,P0064
T01732,P0009
T01733,P0033
T01733,P0059
T01733,P0095
T01733,P0017
T01733,P0018
T01734,P0087
T01734,P0042
T01734,P0005
T01734,P0006
T01734,P0013
T01735,P0016
T01735,P0079
T01735,P0072
T01735,P0055
T01736,P0092
T01737,P0047
T01738,P0093
T01739,P0004
T01740,P0001
T01740,P0087
T01740,P0019
T01741,P0048
T01741,P0036
T01741,P0020
T01742,P0016
T01742,P0083
T01742,P0023
T01743,P0011
T01743,P0025
T01744,P0098
T01744,P0006
T01745,P0048
T01745,P0026
T01746,P0022
T01746,P0009
T01746,P0069
T01746,P0023
T01747,P0049
T01747,P0086
T01747,P0006
T01747,P0083
T01748,P0069
T01749,P0067
T01749,P0012
T01750,P0054
T01750,P0070
T01750,P0064
T01750,P0047
T01751,P0094
T01751,P0025
T01751,P0057
T01751,P0046
T01751,P0014
T01752,P0022
T01752,P0062
T01753,P0010
T01753,P0076
T01753,P0003
T01753,P0071
T01753,P0090
T01754,P0062
T01754,P0086
T01754,P0029
T01754,P0023
T01754,P0057
T01755,P0053
T01755,P0003
T01755,P0013
T01755,P0050
T01756,P0013
