ID_Cliente,Sector_Negocio,Tiempo_en_Servicio_Meses,Probabilidad_Modelo,Prioridad_Atencion,Ingresos_Previstos_USD,Ingresos_M_USD,Costo_Retencion_USD
107949,Retail,13,0.2367105130475409,Baja,7624.1112639036255,0.007624111263903626,54
107950,Manufactura,55,0.1956789479764673,Baja,3846.613555114361,0.003846613555114361,107
107951,Retail,17,0.3282164599539066,Media,29983.361226157027,0.029983361226157027,55
107952,Finanzas,11,0.2830908773490708,Media,12342.400432766752,0.012342400432766751,118
107953,Retail,59,0.213478975957033,Baja,3605.262246276964,0.0036052622462769642,46
107954,Manufactura,10,0.2946515575464338,Media,13123.39031382541,0.01312339031382541,98
107955,Finanzas,57,0.1636143028102213,Baja,7734.873310627546,0.007734873310627546,117
107956,Salud,33,0.1850612783193908,Baja,17091.469830313585,0.017091469830313583,73
107957,Salud,14,0.2687343376034823,Media,2507.0128189118354,0.0025070128189118353,70
107958,Retail,37,0.223268471170799,Baja,14490.660808818946,0.014490660808818947,57
107959,Retail,8,0.2460025628359045,Baja,3020.4681948763546,0.0030204681948763547,43
107960,Manufactura,33,0.2902980144285076,Media,8228.930345050954,0.008228930345050954,107
107961,Retail,7,0.2865966373469367,Media,5310.909856449148,0.005310909856449148,51
107962,Retail,34,0.2493628468795136,Baja,4734.3891854574,0.004734389185457401,57
107963,Finanzas,7,0.33634384014313,Media,6832.483493372976,0.0068324834933729765,116
107964,Finanzas,7,0.4484580212123058,Alta,8026.971453137458,0.008026971453137459,126
107965,Retail,41,0.274777918876661,Media,16243.96435146975,0.016243964351469752,40
107966,Retail,54,0.163263555361298,Baja,10114.06869128591,0.010114068691285909,51
107967,Retail,36,0.2522536884873113,Media,21756.24943455927,0.021756249434559272,59
107968,Finanzas,55,0.2218678142430284,Baja,4890.466257726407,0.0048904662577264075,113
107969,Manufactura,7,0.353076262420205,Media,3279.37795899637,0.00327937795899637,97
107970,Manufactura,20,0.2659791973474613,Media,11774.64235280328,0.01177464235280328,102
107971,Finanzas,18,0.2299634093423608,Baja,12115.12189425797,0.012115121894257971,118
107972,Retail,45,0.1672068756339493,Baja,22344.93535125475,0.02234493535125475,46
107973,Manufactura,43,0.2144808795474367,Baja,6011.266829382583,0.006011266829382583,94
107974,Finanzas,41,0.2637371699676169,Media,3816.976730984724,0.003816976730984724,120
107975,Retail,14,0.2821629339733317,Media,9022.56678024214,0.00902256678024214,52
107976,Manufactura,40,0.2251847533398378,Baja,3715.491261324548,0.003715491261324548,90
107977,Salud,53,0.1753320296509009,Baja,4678.952881710394,0.004678952881710394,84
107978,Salud,14,0.2799168237440557,Media,8790.93973392398,0.00879093973392398,80
107979,Salud,21,0.2966791768016176,Media,17285.368765019393,0.017285368765019394,79
107980,Retail,49,0.2247221728979137,Baja,7464.254658027528,0.007464254658027528,42
107981,Retail,59,0.1494654163932609,Baja,3494.4972804129748,0.0034944972804129746,59
107982,Salud,57,0.1910239125804378,Baja,14437.952541995875,0.014437952541995876,71
107983,Retail,27,0.2594240533729441,Media,4826.523117312487,0.004826523117312487,55
107984,Finanzas,46,0.2691818962858766,Media,8734.293588494489,0.00873429358849449,123
107985,Salud,26,0.259760856214661,Media,9588.330844324057,0.009588330844324056,87
107986,Salud,27,0.3017619981154955,Media,5891.902332651121,0.00589190233265112,84
107987,Finanzas,24,0.2233120407097069,Baja,9828.37193019393,0.009828371930193931,125
107988,Salud,5,0.2743706374803744,Media,8243.598005898379,0.008243598005898379,79
107989,Salud,42,0.2020169375941949,Baja,7568.87517699449,0.00756887517699449,87
107990,Salud,38,0.2113839030350957,Baja,955.4681771998448,0.0009554681771998449,86
107991,Retail,28,0.2378941674427116,Baja,9675.044061938324,0.009675044061938325,52
107992,Retail,42,0.2222630036991705,Baja,3518.27680872954,0.00351827680872954,56
107993,Retail,43,0.2497847252072525,Media,13010.679577925686,0.013010679577925687,59
107994,Retail,58,0.2639798017544749,Media,595.2052538321252,0.0005952052538321253,45
107995,Retail,32,0.2859441288142374,Media,23737.0463526912,0.0237370463526912,51
107996,Retail,24,0.2800828221623004,Media,8935.550870861412,0.008935550870861413,45
107997,Finanzas,6,0.3527194833068274,Media,5493.747407059346,0.0054937474070593465,115
107998,Manufactura,10,0.3799920421060057,Media,6857.947453234887,0.006857947453234887,108
107999,Retail,46,0.2046033729050939,Baja,3120.1669556665465,0.0031201669556665465,59
108000,Salud,52,0.2044108810439749,Baja,5579.417250276645,0.0055794172502766455,81
108001,Salud,3,0.3152955414857348,Media,8787.750895079294,0.008787750895079294,87
108002,Retail,7,0.3757605745266967,Media,3215.2756737884038,0.0032152756737884036,45
108003,Manufactura,29,0.1934927583319557,Baja,16685.939710358984,0.016685939710358984,105
108004,Finanzas,34,0.2617629070690943,Media,8429.782814033475,0.008429782814033475,117
108005,Finanzas,7,0.3072855463750558,Media,5806.700122498862,0.0058067001224988615,124
108006,Salud,17,0.2957753107125138,Media,8058.372689134587,0.008058372689134587,75
108007,Retail,13,0.365893425786013,Media,3615.351390291221,0.003615351390291221,53
108008,Salud,58,0.1471539546659157,Baja,8191.278541177427,0.008191278541177427,82
108009,Retail,21,0.2845837658761782,Media,8801.695575466214,0.008801695575466215,46
108010,Salud,31,0.2064650340975659,Baja,29794.65837127103,0.02979465837127103,89
108011,Finanzas,9,0.3315311740640382,Media,9589.80365335882,0.00958980365335882,117
108012,Finanzas,45,0.2492853911825679,Baja,5874.248986373519,0.005874248986373519,110
108013,Retail,47,0.222067313307953,Baja,18527.75549365124,0.018527755493651238,52
108014,Salud,13,0.2843736842902927,Media,2923.5199235445702,0.00292351992354457,84
108015,Salud,17,0.3052381859982835,Media,13693.704539119715,0.013693704539119715,83
108016,Finanzas,8,0.3170317110474053,Media,13256.10501522554,0.013256105015225539,110
108017,Finanzas,9,0.3406582953284586,Media,5130.184638533615,0.005130184638533615,121
108018,Finanzas,9,0.3191505638689444,Media,1073.741341779857,0.001073741341779857,120
108019,Manufactura,40,0.2037471866843722,Baja,10238.505265669626,0.010238505265669625,104
108020,Finanzas,48,0.2249404472220204,Baja,7110.589409457431,0.007110589409457431,121
108021,Salud,52,0.1746056304512715,Baja,4534.88137902274,0.0045348813790227396,74
108022,Salud,30,0.275060895063531,Media,5295.568175803538,0.005295568175803538,89
108023,Finanzas,7,0.3143993369937959,Media,7826.433418009901,0.007826433418009902,125
108024,Retail,17,0.3050237427180813,Media,11490.723236238551,0.01149072323623855,56
108025,Finanzas,39,0.2171160541512204,Baja,2501.994742687876,0.002501994742687876,110
108026,Salud,38,0.2823368333280826,Media,3781.4819325809617,0.003781481932580962,85
108027,Retail,5,0.3047631647432033,Media,2764.969368700183,0.002764969368700183,45
108028,Finanzas,17,0.2165155717925184,Baja,4158.989287248227,0.004158989287248227,111
108029,Salud,40,0.235080556641879,Baja,3853.1343589554426,0.0038531343589554424,75
108030,Finanzas,58,0.1592476099990227,Baja,12933.64087580281,0.01293364087580281,114
108031,Finanzas,1,0.309457661456105,Media,8847.336186153996,0.008847336186153996,113
108032,Retail,16,0.2508972438411826,Media,3433.377205906768,0.003433377205906768,48
108033,Retail,17,0.237723638063912,Baja,2296.786309518853,0.002296786309518853,51
108034,Salud,30,0.2116627754285896,Baja,41899.51507195303,0.041899515071953025,70
108035,Retail,31,0.3052472488764164,Media,12762.8635988604,0.0127628635988604,55
108036,Retail,35,0.197430268451169,Baja,27300.11024562206,0.02730011024562206,58
108037,Manufactura,45,0.1683909974027385,Baja,9978.214928912692,0.009978214928912692,102
108038,Retail,8,0.3228122571488088,Media,5187.848478143665,0.0051878484781436645,53
108039,Manufactura,48,0.1758286475052381,Baja,5982.875150716438,0.005982875150716438,107
108040,Manufactura,56,0.1990347800031351,Baja,8912.154737197689,0.008912154737197689,90
108041,Retail,30,0.2442942309400048,Baja,5785.192772973318,0.005785192772973318,49
108042,Retail,39,0.3218877655821049,Media,21217.590432736928,0.021217590432736928,41
108043,Salud,21,0.2237803595872316,Baja,11875.242425519267,0.011875242425519267,82
108044,Finanzas,15,0.3109124223751358,Media,8647.732577974506,0.008647732577974507,123
108045,Retail,56,0.1861178734500816,Baja,1018.952516317639,0.001018952516317639,51
108046,Salud,34,0.2315815318685463,Baja,14181.05893626993,0.01418105893626993,81
108047,Retail,56,0.172133712257618,Baja,18504.88521490172,0.01850488521490172,50
108048,Manufactura,27,0.2318928801936952,Baja,15767.310122309456,0.015767310122309457,92
108049,Retail,2,0.3368425022224988,Media,10467.28687689749,0.01046728687689749,44
108050,Retail,10,0.3516069280379053,Media,3335.576873423481,0.0033355768734234814,40
108051,Retail,5,0.3284135643232427,Media,3228.5100869692487,0.0032285100869692486,54
108052,Manufactura,27,0.2566824625177317,Media,12604.07095812519,0.01260407095812519,104
108053,Salud,4,0.2906100279931941,Media,7499.556602131872,0.007499556602131872,82
108054,Salud,47,0.2386479318927791,Baja,8366.807897238315,0.008366807897238315,83
108055,Finanzas,13,0.3447182624819384,Media,12306.273009707322,0.012306273009707321,116
108056,Retail,17,0.3143879212299177,Media,8308.771439468854,0.008308771439468853,58
108057,Retail,21,0.2493630695994848,Baja,8582.058642240474,0.008582058642240474,45
108058,Finanzas,23,0.3565973920954159,Media,14013.50087198425,0.01401350087198425,126
108059,Finanzas,33,0.234353788636742,Baja,12718.729564576655,0.012718729564576656,114
108060,Finanzas,50,0.1963350874704936,Baja,15654.739398600714,0.015654739398600712,115
108061,Retail,15,0.1553269001255806,Baja,21077.66636544659,0.021077666365446588,43
108062,Manufactura,14,0.327115046317889,Media,5577.426569959318,0.0055774265699593175,90
108063,Retail,9,0.3100028024075049,Media,6439.616130825991,0.006439616130825991,50
108064,Manufactura,44,0.2571851922037851,Media,6186.758339646474,0.006186758339646475,95
108065,Retail,37,0.2098661858538324,Baja,6054.12954299813,0.00605412954299813,53
108066,Finanzas,30,0.3077479670816881,Media,4874.853604044189,0.004874853604044189,117
108067,Retail,29,0.2635888887051064,Media,6394.272809995293,0.0063942728099952925,55
108068,Finanzas,23,0.2731094921722681,Media,10133.364428084373,0.010133364428084372,121
108069,Finanzas,34,0.2887867993039124,Media,22923.04505528861,0.02292304505528861,119
108070,Finanzas,55,0.1758165581192279,Baja,7326.74074940097,0.00732674074940097,120
108071,Finanzas,55,0.2490981394004377,Baja,10203.302786280095,0.010203302786280096,115
108072,Salud,7,0.213214717177291,Baja,2447.532135143716,0.002447532135143716,80
108073,Salud,53,0.1391126068323076,Baja,3772.458948003616,0.003772458948003616,88
108074,Salud,9,0.290640091523996,Media,10856.499299117111,0.010856499299117112,88
108075,Retail,50,0.2215879287546005,Baja,17437.31204627987,0.01743731204627987,47
108076,Finanzas,4,0.3289670253037646,Media,10105.203927690009,0.010105203927690008,122
108077,Finanzas,2,0.3417148946567538,Media,13122.631796458263,0.013122631796458263,129
108078,Finanzas,56,0.1771117949583685,Baja,7010.026532146965,0.007010026532146965,127
108079,Finanzas,27,0.3028432592095263,Media,2135.3205136487604,0.0021353205136487603,113
108080,Retail,33,0.1696956493924461,Baja,15037.906827579754,0.015037906827579755,44
108081,Retail,32,0.2628702411821136,Media,9139.751683151911,0.009139751683151912,57
108082,Retail,57,0.1463486826463276,Baja,7239.538835195781,0.007239538835195781,52
108083,Retail,44,0.2131049720345236,Baja,23344.368102123644,0.023344368102123644,56
108084,Salud,45,0.2085446061931086,Baja,5507.3387974896,0.0055073387974896,72
108085,Salud,46,0.2340791169980274,Baja,11505.112750024247,0.011505112750024247,79
108086,Manufactura,37,0.20267040110329,Baja,28534.04169138469,0.02853404169138469,103
108087,Salud,27,0.2447284425340734,Baja,12464.958503208843,0.012464958503208844,70
108088,Retail,28,0.2305433185296613,Baja,7965.514526766636,0.007965514526766635,57
108089,Manufactura,3,0.3201854342869293,Media,23747.339411997316,0.023747339411997317,97
108090,Manufactura,59,0.1924184856126573,Baja,25205.35849711416,0.02520535849711416,108
108091,Finanzas,36,0.2476254431134852,Baja,16576.116239465882,0.016576116239465883,128
108092,Finanzas,49,0.1867964310651601,Baja,542.753131494339,0.000542753131494339,125
108093,Manufactura,51,0.2434566510903762,Baja,9645.703049279937,0.009645703049279936,103
108094,Finanzas,43,0.1820647299555677,Baja,968.7969291754404,0.0009687969291754403,113
108095,Manufactura,8,0.2312532487272539,Baja,12208.70482964792,0.01220870482964792,107
108096,Retail,44,0.1956794987380709,Baja,9284.86569841121,0.009284865698411209,40
108097,Retail,50,0.2514358129728525,Media,2381.13360704567,0.00238113360704567,47
108098,Finanzas,50,0.1813023620133276,Baja,13332.645233720945,0.013332645233720944,113
108099,Finanzas,41,0.233447756883068,Baja,12824.012023993822,0.012824012023993822,121
108100,Salud,37,0.2091707832632782,Baja,4769.07937764603,0.00476907937764603,77
108101,Manufactura,53,0.1900711039963049,Baja,3687.48609619611,0.00368748609619611,105
108102,Finanzas,49,0.184041770363198,Baja,25412.788490404928,0.025412788490404927,121
108103,Retail,45,0.2115377771133468,Baja,7914.935737844269,0.00791493573784427,41
108104,Salud,38,0.2820728622202653,Media,9778.935708404362,0.009778935708404362,86
108105,Finanzas,56,0.2151078023897176,Baja,9749.038278019108,0.00974903827801911,127
108106,Retail,22,0.2889012771809122,Media,14136.211050973654,0.014136211050973653,59
108107,Finanzas,14,0.3214737040312043,Media,5760.261913932401,0.0057602619139324,111
108108,Salud,15,0.3835373611618905,Media,9168.273652954009,0.00916827365295401,77
108109,Salud,55,0.167809306063142,Baja,4864.0926649790745,0.004864092664979075,81
108110,Finanzas,46,0.2314938743493163,Baja,14667.094838312249,0.014667094838312248,125
108111,Retail,4,0.287346729546041,Media,4469.292113972877,0.004469292113972877,41
108112,Manufactura,18,0.2352874517038606,Baja,551.2008746693936,0.0005512008746693935,94
108113,Salud,1,0.3563723135777976,Media,4315.270990242254,0.004315270990242254,70
108114,Finanzas,12,0.3944897668396127,Media,9939.570894292228,0.009939570894292229,129
108115,Retail,54,0.1795212606001544,Baja,6785.528362686306,0.006785528362686305,50
108116,Salud,41,0.240125515852942,Baja,3043.7015480614427,0.003043701548061443,87
108117,Retail,42,0.2426329461231341,Baja,2096.797311493064,0.002096797311493064,59
108118,Retail,53,0.2082838972165898,Baja,5911.215557609039,0.005911215557609039,46
108119,Finanzas,50,0.2338333900102001,Baja,7651.652077309586,0.007651652077309586,124
108120,Retail,17,0.3143830521715322,Media,7570.715529387872,0.0075707155293878725,59
108121,Finanzas,19,0.2125724364424521,Baja,17098.56115158311,0.017098561151583112,117
108122,Retail,36,0.2267975498301471,Baja,9439.463722109082,0.009439463722109081,59
108123,Salud,48,0.2223322801936235,Baja,3044.561645849396,0.003044561645849396,86
108124,Retail,7,0.2679062730397618,Media,18093.948025189544,0.018093948025189543,41
108125,Retail,9,0.3762264484459198,Media,4640.147207011111,0.004640147207011111,49
108126,Retail,8,0.3657408718619475,Media,4477.672269742193,0.004477672269742193,53
108127,Manufactura,25,0.2001321429675493,Baja,8822.429166589174,0.008822429166589174,93
108128,Manufactura,7,0.3715105581424344,Media,13670.632090864565,0.013670632090864564,108
108129,Retail,42,0.2498898514671109,Media,16531.708112246488,0.01653170811224649,49
108130,Salud,8,0.2533955054616933,Media,11865.710953765783,0.011865710953765783,83
108131,Finanzas,24,0.2558238509522028,Media,1584.3690421279698,0.0015843690421279697,122
108132,Manufactura,17,0.2946090127546097,Media,21853.24179831216,0.02185324179831216,96
108133,Finanzas,12,0.3149741510766876,Media,4158.04097077171,0.0041580409707717095,112
108134,Salud,46,0.2142481471246496,Baja,7456.36971473516,0.007456369714735161,84
108135,Retail,31,0.2505041354677745,Media,3335.6101963972037,0.0033356101963972038,58
108136,Finanzas,12,0.3153029434386148,Media,12454.390983386646,0.012454390983386646,122
108137,Manufactura,57,0.1782275348906309,Baja,16799.78710157305,0.01679978710157305,98
108138,Finanzas,2,0.3668894370930651,Media,1570.146779011945,0.001570146779011945,125
108139,Retail,12,0.2774566845712996,Media,2003.8829453128128,0.0020038829453128126,56
108140,Retail,27,0.2723328168351663,Media,1195.9043900896772,0.0011959043900896772,50
108141,Salud,46,0.1994343325065704,Baja,4328.969033405385,0.004328969033405385,74
108142,Finanzas,7,0.3025251352713327,Media,7353.555302502959,0.00735355530250296,113
108143,Finanzas,58,0.1831853760739314,Baja,7276.529534760963,0.007276529534760962,117
108144,Manufactura,58,0.2032851777674479,Baja,8522.26142504876,0.00852226142504876,103
108145,Retail,13,0.2689842340286127,Media,11562.891460459909,0.011562891460459909,51
108146,Retail,53,0.1303195440137822,Baja,8133.401873818276,0.008133401873818277,53
108147,Manufactura,36,0.2403096191700923,Baja,6180.103721902723,0.006180103721902723,104
108148,Retail,1,0.2855326337235815,Media,5945.635076027075,0.005945635076027076,42
108149,Retail,49,0.2169558448952964,Baja,25198.489486825943,0.025198489486825945,58
108150,Finanzas,35,0.2470254446003977,Baja,24836.742107950544,0.024836742107950543,126
108151,Salud,30,0.2188333638641328,Baja,12964.81129061738,0.012964811290617379,89
108152,Retail,31,0.3840994763749351,Media,15406.132472347852,0.015406132472347851,49
108153,Manufactura,17,0.2519106982245662,Media,2461.719001232421,0.0024617190012324206,98
108154,Salud,8,0.258906000539598,Media,7414.242696274299,0.007414242696274299,86
108155,Retail,3,0.3191518741094201,Media,7036.347160673166,0.007036347160673167,49
108156,Salud,59,0.157845939003625,Baja,17450.12675804072,0.017450126758040717,72
108157,Finanzas,10,0.313784885326098,Media,16903.323552369424,0.016903323552369422,111
108158,Finanzas,34,0.3008551394407283,Media,10778.0529114349,0.0107780529114349,127
108159,Salud,22,0.2916911904564161,Media,7656.785849470381,0.007656785849470381,70
108160,Manufactura,4,0.3343427005413623,Media,7916.018218109753,0.007916018218109753,94
108161,Retail,32,0.3023235076381297,Media,17295.519893977176,0.017295519893977176,54
108162,Finanzas,29,0.2338771817179231,Baja,8193.9314869848,0.0081939314869848,124
108163,Finanzas,46,0.2712453258115512,Media,10792.848320315436,0.010792848320315436,126
108164,Finanzas,11,0.2619372466388569,Media,6334.01453588344,0.00633401453588344,127
108165,Finanzas,46,0.1342542779902115,Baja,3028.004122047797,0.003028004122047797,127
108166,Retail,13,0.3138002743857933,Media,11949.296232665658,0.011949296232665657,48
108167,Salud,59,0.1485335755775225,Baja,3638.333238317309,0.003638333238317309,82
108168,Finanzas,4,0.3504001902619411,Media,8531.196702863457,0.008531196702863458,116
108169,Retail,2,0.3340618901027496,Media,3734.880466006135,0.003734880466006135,44
108170,Salud,34,0.269185464476183,Media,16353.7604561118,0.0163537604561118,72
108171,Salud,43,0.1829208165408513,Baja,15006.565292257412,0.015006565292257412,78
108172,Finanzas,22,0.22503496221846,Baja,3112.05177941436,0.00311205177941436,127
108173,Retail,5,0.2991338157150333,Media,4046.197552870256,0.004046197552870256,55
108174,Finanzas,9,0.3258463268814448,Media,8109.865738728741,0.00810986573872874,111
108175,Retail,20,0.2536721836670685,Media,3944.2482572863496,0.003944248257286349,49
108176,Retail,21,0.2260268904048351,Baja,7286.044039358714,0.007286044039358714,43
108177,Salud,17,0.3051410431679482,Media,13103.780016836288,0.013103780016836288,85
108178,Retail,12,0.3171710237611536,Media,3135.3446012720706,0.0031353446012720707,54
108179,Retail,28,0.2576083641675942,Media,8001.533250139922,0.00800153325013992,45
108180,Retail,18,0.2409716735335021,Baja,11196.011225580094,0.011196011225580093,57
108181,Retail,3,0.1987426070221101,Baja,14857.977151267987,0.014857977151267987,41
108182,Retail,5,0.2831190009740168,Media,3339.683145701269,0.003339683145701269,57
108183,Manufactura,53,0.2248744437625815,Baja,13095.954014003795,0.013095954014003795,90
108184,Retail,52,0.2233472623546435,Baja,24604.94695276836,0.02460494695276836,45
108185,Retail,14,0.2458681735314741,Baja,7476.992559948602,0.007476992559948602,57
108186,Retail,48,0.2061204793456494,Baja,3066.263517678435,0.0030662635176784353,59
108187,Manufactura,26,0.2459563518631642,Baja,12890.182185404608,0.012890182185404608,100
108188,Finanzas,19,0.2737038993128269,Media,5672.4125284326565,0.005672412528432656,116
108189,Finanzas,41,0.2409654703658997,Baja,9960.188005596689,0.009960188005596688,114
108190,Manufactura,17,0.2579498181651031,Media,13160.637648236598,0.013160637648236597,97
108191,Finanzas,54,0.2224414880944521,Baja,4481.251793144255,0.0044812517931442555,114
108192,Retail,39,0.1781915213110302,Baja,5414.16546455299,0.00541416546455299,40
108193,Retail,42,0.2423202721837962,Baja,20052.95288771229,0.02005295288771229,40
108194,Finanzas,4,0.370278246011215,Media,9437.98911044591,0.00943798911044591,113
108195,Retail,42,0.1509899599871142,Baja,16811.36761705319,0.01681136761705319,47
108196,Salud,35,0.2068681924280425,Baja,5029.283264875847,0.005029283264875847,71
108197,Retail,24,0.243070112582201,Baja,2660.170839855857,0.002660170839855857,55
108198,Finanzas,41,0.329960405756449,Media,9069.68254223132,0.00906968254223132,112
108199,Retail,13,0.2013902830082951,Baja,6230.788261863539,0.00623078826186354,41
108200,Retail,33,0.2047138807046125,Baja,8453.928061449058,0.008453928061449059,56
108201,Finanzas,15,0.2631273655246959,Media,12616.760585984995,0.012616760585984996,113
108202,Manufactura,15,0.3200067178723414,Media,12981.846466083342,0.012981846466083342,91
108203,Finanzas,31,0.3072298292156706,Media,23295.57568052192,0.023295575680521922,117
108204,Salud,43,0.241756389791592,Baja,10263.229605441493,0.010263229605441493,82
108205,Retail,28,0.2022448074462016,Baja,2869.200068859414,0.002869200068859414,40
108206,Retail,10,0.3066531268328507,Media,4715.241365814311,0.004715241365814311,58
108207,Retail,57,0.2375169621033986,Baja,11006.029777098443,0.011006029777098443,46
108208,Retail,7,0.377974346933226,Media,4369.907806134471,0.004369907806134471,48
108209,Retail,33,0.2229672179727664,Baja,14754.502708863123,0.014754502708863124,46
108210,Retail,7,0.2657618922330498,Media,6751.997891425466,0.0067519978914254665,45
108211,Salud,5,0.3246350079703057,Media,17647.85109695526,0.01764785109695526,80
108212,Retail,26,0.2250918962923645,Baja,3735.900273861384,0.003735900273861384,54
108213,Finanzas,55,0.1736518016453153,Baja,2163.5196802993887,0.002163519680299389,128
108214,Finanzas,16,0.2494318968866532,Baja,5546.977858388231,0.005546977858388231,115
108215,Finanzas,57,0.2317768847698057,Baja,6034.993048062723,0.006034993048062723,110
108216,Finanzas,8,0.2935143445963806,Media,23539.508099000217,0.02353950809900022,117
108217,Retail,22,0.2974699304166918,Media,3795.237816929532,0.003795237816929532,58
108218,Retail,34,0.2309641019047406,Baja,8581.831339807382,0.008581831339807382,59
108219,Salud,40,0.2042154602401767,Baja,11151.910089095423,0.011151910089095423,80
108220,Manufactura,28,0.1907450523341087,Baja,9291.967085701075,0.009291967085701075,91
108221,Retail,46,0.2232892165997306,Baja,4698.761281220476,0.004698761281220476,58
108222,Retail,36,0.317972612224258,Media,16403.540715291885,0.016403540715291886,48
108223,Manufactura,56,0.2404344565918561,Baja,14484.396965263311,0.014484396965263312,97
108224,Retail,47,0.1965616662096545,Baja,7477.341220070913,0.007477341220070912,48
108225,Finanzas,7,0.3813829566072784,Media,4915.027041278496,0.004915027041278496,120
108226,Finanzas,52,0.2293713313799079,Baja,6384.963870633703,0.006384963870633703,127
108227,Retail,40,0.192694493387203,Baja,15305.91405105054,0.01530591405105054,50
108228,Finanzas,59,0.1880011378081749,Baja,17784.999985885872,0.017784999985885872,128
108229,Finanzas,43,0.1551005361104457,Baja,730.9724272471356,0.0007309724272471355,118
108230,Retail,28,0.2192308151749048,Baja,4607.078656434052,0.004607078656434053,58
108231,Finanzas,59,0.2029859874104808,Baja,3933.90657303085,0.00393390657303085,127
108232,Salud,2,0.3554751656676514,Media,3035.059993743153,0.003035059993743153,88
108233,Finanzas,9,0.289139966497821,Media,18005.466848534896,0.018005466848534896,115
108234,Retail,6,0.3195725566009774,Media,5301.986235950691,0.00530198623595069,53
108235,Finanzas,55,0.1555399887296926,Baja,15585.003902290984,0.015585003902290983,111
108236,Salud,58,0.200128370480449,Baja,5841.339900421417,0.005841339900421417,85
108237,Salud,1,0.3763983835419575,Media,6839.877380498074,0.0068398773804980734,86
108238,Finanzas,3,0.2487359729922332,Baja,3443.545953576626,0.0034435459535766258,129
108239,Retail,10,0.2377474648841971,Baja,5380.840399400232,0.005380840399400232,41
108240,Salud,37,0.2224274192480701,Baja,978.4527749028324,0.0009784527749028323,78
108241,Salud,44,0.2590996130056881,Media,5890.865454644621,0.005890865454644622,76
108242,Retail,23,0.1884159797154381,Baja,3787.0646932971786,0.0037870646932971785,49
108243,Finanzas,33,0.2378030057677955,Baja,27918.33369356137,0.027918333693561368,110
108244,Retail,9,0.2568298613571972,Media,9496.84512546246,0.00949684512546246,44
108245,Salud,53,0.1259883571269811,Baja,2192.11058379934,0.00219211058379934,79
108246,Retail,13,0.3484645837870489,Media,18492.25416150756,0.01849225416150756,45
108247,Finanzas,28,0.2895330323955529,Media,23425.61296810621,0.023425612968106208,127
108248,Manufactura,51,0.2703440577123099,Media,1049.985039248387,0.0010499850392483871,92
108249,Salud,7,0.2849129302257371,Media,1185.258545311161,0.001185258545311161,74
108250,Manufactura,26,0.2209000724354725,Baja,6193.5111808838965,0.006193511180883897,98
108251,Manufactura,16,0.281319118729512,Media,13714.221362767496,0.013714221362767495,106
108252,Retail,40,0.2616190721245856,Media,5126.830445017748,0.005126830445017748,43
108253,Finanzas,58,0.1929272798228619,Baja,4813.5837269980775,0.004813583726998078,121
108254,Finanzas,26,0.2084329389372899,Baja,9179.203360237729,0.009179203360237729,117
108255,Manufactura,51,0.2155764384396366,Baja,8267.34671988958,0.00826734671988958,100
108256,Retail,39,0.1792469873601657,Baja,6570.001732990145,0.006570001732990145,42
108257,Manufactura,55,0.1848113342757865,Baja,20817.587872608437,0.02081758787260844,97
108258,Finanzas,32,0.2292066344496635,Baja,3146.0583999565374,0.0031460583999565373,122
108259,Salud,36,0.2910464265904827,Media,14282.381225265995,0.014282381225265995,80
108260,Retail,42,0.2837208766723032,Media,210.28884758079843,0.00021028884758079842,50
108261,Retail,57,0.1914191394119183,Baja,9502.98405935461,0.00950298405935461,59
108262,Salud,1,0.3919951687736676,Media,1213.7785709171442,0.0012137785709171443,88
108263,Retail,49,0.1450029886293547,Baja,8717.96088050094,0.00871796088050094,57
108264,Salud,21,0.2699752700050165,Media,103.11813734760824,0.00010311813734760825,71
108265,Retail,13,0.229609698611116,Baja,15876.9886633502,0.0158769886633502,52
108266,Salud,51,0.1733032197831568,Baja,11089.565356857174,0.011089565356857175,82
108267,Finanzas,26,0.2467816875030901,Baja,3962.9504016126575,0.003962950401612658,125
108268,Finanzas,45,0.238569896391505,Baja,11889.557897559564,0.011889557897559563,129
108269,Salud,9,0.2443504134682252,Baja,8820.749228438659,0.00882074922843866,85
108270,Retail,37,0.2578596807702716,Media,19142.60477521242,0.019142604775212423,48
108271,Retail,23,0.2777538353587766,Media,20113.89601418165,0.020113896014181648,42
108272,Retail,1,0.274278209638121,Media,26662.99474294894,0.02666299474294894,47
108273,Finanzas,2,0.314493981315754,Media,10013.484140513296,0.010013484140513295,119
108274,Finanzas,43,0.1816535407107465,Baja,13856.825047658096,0.013856825047658096,120
108275,Salud,28,0.2065132909381723,Baja,9186.710379190314,0.009186710379190314,82
108276,Finanzas,36,0.2973890430957316,Media,23612.81668838174,0.02361281668838174,118
108277,Finanzas,31,0.2316964654250214,Baja,10948.370891597013,0.010948370891597012,118
108278,Finanzas,41,0.2702475850357538,Media,2884.9018056922546,0.0028849018056922547,129
108279,Retail,5,0.3918767327415867,Media,24078.644052378404,0.024078644052378403,58
108280,Retail,37,0.2730263756400713,Media,8441.54109428855,0.00844154109428855,57
108281,Manufactura,25,0.2261445448158946,Baja,23124.470158258333,0.023124470158258335,108
108282,Manufactura,8,0.3626868206969968,Media,1866.5719658702824,0.0018665719658702824,99
108283,Retail,34,0.2436882619646264,Baja,18413.589573077592,0.018413589573077593,40
